#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
N4|060A||ACE|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||ACE|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||BHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||BHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||BHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||BHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||BHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||BHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||HHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||HHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||HHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||HHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||HHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||HHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LCE|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LCE|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LCQ|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LCQ|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||LOG|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||LOG|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||OCF|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||OCF|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||UHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||UHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||UHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||UHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||UHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||UHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VCO|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VCO|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VEA|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VEA|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VEC|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VEC|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VEP|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VEP|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VHE|27.0361|-80.361801|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VHN|27.0361|-80.361801|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VHZ|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|4.74815E8|0.007|m/s|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VKI|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VKI|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|celsius|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM0|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM0|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM1|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM1|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM2|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM2|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM3|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM3|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM4|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM4|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM5|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM5|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VM6|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VM6|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|V|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A||VPB|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2014-02-04T18:00:21|2019-02-07T12:50:00
N4|060A||VPB|27.0361|-80.361801|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|10.0|0.0|percent|0.1|2019-02-07T12:50:00|2019-03-17T00:00:00
N4|060A|00|HH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|4.93669E8|0.02|m/s|100.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|HH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|HH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|4.93669E8|0.02|m/s|100.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|HH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|HHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|4.93669E8|0.02|m/s|100.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|HHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|6.15724E8|0.02|m/s|100.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|LH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|4.91333E8|0.02|m/s|1.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|LH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|LH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|4.91333E8|0.02|m/s|1.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|LH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|LHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|4.91333E8|0.02|m/s|1.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|LHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|6.1281E8|0.02|m/s|1.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|4.85557E8|0.02|m/s|0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VH1|27.0361|-80.3618|9.0|0.0|0.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|4.85557E8|0.02|m/s|0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VH2|27.0361|-80.3618|9.0|0.0|90.0|0.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|4.85557E8|0.02|m/s|0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VHZ|27.0361|-80.3618|9.0|0.0|0.0|-90.0|Velocity Sensor|6.05605E8|0.02|m/s|0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VMU|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VMU|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VMV|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VMV|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|00|VMW|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|00|VMW|27.0361|-80.3618|9.0|0.0|0.0|0.0|Mass Position Seismometer||||0.1|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|30|LDO|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|30|LDO|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure||||1.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|31|LDO|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure||||1.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|31|LDO|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure||||1.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|32|BDF|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure|63754.0|0.5|Pa|40.0|2019-03-14T22:46:00|2023-02-06T16:30:00
N4|060A|32|BDF|27.0361|-80.3618|9.0|0.0|0.0|0.0|Pressure|63754.0|0.5|Pa|40.0|2023-02-06T16:30:00|2599-12-31T23:59:59
N4|060A|EP|BDF|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|40.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|BDO|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||40.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LCE|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1000000.0|0.0|SEC|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LCO|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|V|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LDF|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Hyperion microbarometer/Q330 w/Environmental Proce|64704.1|0.5|Pa|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LDM|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|Pa|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LDO|27.0361|-80.361801|9.0|0.0|0.0|-90.0|Setra 278 microbarometer/Q330 w/Environmental Proc||||1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LEP|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|V|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LIM|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|1.0|0.0|percent|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|060A|EP|LKM|27.0361|-80.361801|9.0|0.0|0.0|0.0|Q330 w/Environmental Processor, fixed State of Hea|10.0|0.0|celsius|1.0|2014-02-04T18:00:21|2019-03-17T00:00:00
N4|061Z||ACE|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||BHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||BHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||BHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||BHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||BHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27192E8|0.2|m/s|40.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||BHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.02078E8|0.2|m/s|40.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||HHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||HHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||HHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||HHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||HHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.27604E8|0.4|m/s|100.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||HHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.0213E8|0.3|m/s|100.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||LCE|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000000.0|0.0|s|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||LCQ|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1.0|0.0|percent|1.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||LHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||LHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||LHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||LHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||LHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|6.25202E8|0.03|m/s|1.0|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||LHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|5.01495E8|0.02|m/s|1.0|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||LOG|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||OCF|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite||||0.0|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||UHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||UHE|25.8657|-80.906998|9.0|0.0|90.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||UHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||UHN|25.8657|-80.906998|9.0|0.0|0.0|0.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||UHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Streckeisen STS-2 G3/Quanterra 330 Linear Phase Co|3.61051E7|0.002|m/s|0.01|2014-02-07T18:05:56|2016-02-12T18:59:59
N4|061Z||UHZ|25.8657|-80.906998|9.0|0.0|0.0|-90.0|Nanometrics Trillium 240 Sec Response sn 0-399/Qua|1.17724E8|0.002|m/s|0.01|2016-02-12T19:00:00|2019-03-17T00:00:00
N4|061Z||VCO|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|6.66667|0.0|V|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VEA|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
N4|061Z||VEC|25.8657|-80.906998|9.0|0.0|0.0|0.0|Quanterra 330 Linear Phase Composite|1000.0|0.0|A|0.1|2014-02-07T18:05:56|2019-03-17T00:00:00
