#Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
ZW|CHDR||LOG|32.6003|-96.976303|261.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2017-07-25T13:18:42|2018-12-31T23:59:59
ZW|CHDR|01|EHE|32.6003|-96.976303|261.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2017-07-25T13:18:42|2018-12-31T23:59:59
ZW|CHDR|01|EHN|32.6003|-96.976303|261.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2017-07-25T13:18:42|2018-12-31T23:59:59
ZW|CHDR|01|EHZ|32.6003|-96.976303|261.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2017-07-25T13:18:42|2018-12-31T23:59:59
ZW|CLHT||LOG|32.2734|-97.548|228.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2018-08-31T18:27:08|2019-04-14T14:07:30
ZW|CLHT|00|EHE|32.2734|-97.548|228.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-08-31T18:27:08|2019-04-14T14:07:30
ZW|CLHT|00|EHN|32.2734|-97.548|228.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-08-31T18:27:08|2019-04-14T14:07:30
ZW|CLHT|00|EHZ|32.2734|-97.548|228.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|m/s|100.0|2018-08-31T18:27:08|2019-04-14T14:07:30
ZW|EML1||EHE|32.87347|-97.460251|211.0|0.0|90.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|9.33207E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||EHE|32.87347|-97.460251|211.0|0.0|90.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||EHN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|9.33207E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||EHN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||EHZ|32.87347|-97.460251|211.0|0.0|0.0|-90.0|Sprengnether S6000/Reftek 130 Datalogger|9.33207E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||EHZ|32.87347|-97.460251|211.0|0.0|0.0|-90.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||HNE|32.87347|-97.460251|211.0|0.0|90.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|90641.4|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||HNE|32.87347|-97.460251|211.0|0.0|90.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||HNN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|90641.4|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||HNN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||HNZ|32.87347|-97.460251|211.0|0.0|0.0|-90.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|90641.4|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||HNZ|32.87347|-97.460251|211.0|0.0|0.0|-90.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2014-01-07T19:29:00|2016-12-31T23:59:59
ZW|EML1||LOG|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||LOG|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2014-01-07T19:29:00|2014-02-12T00:00:00
ZW|EML1||LOG|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1||VM1|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||VM1|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-01-07T19:29:00|2014-02-12T00:00:00
ZW|EML1||VM1|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1||VM2|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||VM2|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-01-07T19:29:00|2014-02-12T00:00:00
ZW|EML1||VM2|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1||VM3|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-01-07T19:29:00
ZW|EML1||VM3|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-01-07T19:29:00|2014-02-12T00:00:00
ZW|EML1||VM3|32.87347|-97.460251|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|00|EHE|32.87347|-97.460251|211.0|0.0|270.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|00|EHN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|00|EHZ|32.87347|-97.460251|211.0|0.0|180.0|-90.0|Mark Products L28/Reftek 130 Datalogger|5.87086E8|8.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|01|EHE|32.87347|-97.460251|211.0|0.0|279.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.53844E9|5.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|01|EHN|32.87347|-97.460251|211.0|0.0|180.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.53844E9|5.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|01|EHZ|32.87347|-97.460251|211.0|0.0|0.0|90.0|Sprengnether S6000/Reftek 130 Datalogger|2.53844E9|5.0|M/S|100.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|02|EHE|32.87347|-97.460251|211.0|0.0|270.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|02|EHN|32.87347|-97.460251|211.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|02|EHZ|32.87347|-97.460251|211.0|0.0|180.0|-90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|03|EHE|32.87347|-97.460251|211.0|0.0|279.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.52084E9|8.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|03|EHN|32.87347|-97.460251|211.0|0.0|180.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.52084E9|8.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML1|03|EHZ|32.87347|-97.460251|211.0|0.0|0.0|90.0|Sprengnether S6000/Reftek 130 Datalogger|2.52084E9|8.0|M/S|200.0|2014-02-12T00:00:00|2016-12-31T23:59:59
ZW|EML23||EHZ|32.873871|-97.460938|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML24||EHZ|32.8741|-97.461418|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML25||EHZ|32.874241|-97.461899|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML26||EHZ|32.874371|-97.464203|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML27||EHZ|32.874439|-97.462936|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML28||EHZ|32.874538|-97.463478|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML29||EHZ|32.874649|-97.463989|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML3||EHE|32.875984|-97.47403|211.0|0.0|90.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||EHN|32.875984|-97.47403|211.0|0.0|0.0|0.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||EHZ|32.875984|-97.47403|211.0|0.0|0.0|-90.0|Sprengnether S6000/Reftek 130 Datalogger|2.6467E8|8.0|M/S|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||HNE|32.875984|-97.47403|211.0|0.0|90.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||HNN|32.875984|-97.47403|211.0|0.0|0.0|0.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||HNZ|32.875984|-97.47403|211.0|0.0|0.0|-90.0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|3.27731E7|0.03|M/S**2|200.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||LOG|32.875984|-97.47403|211.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||VM1|32.875984|-97.47403|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||VM2|32.875984|-97.47403|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML3||VM3|32.875984|-97.47403|211.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2013-12-20T00:00:00|2014-02-13T23:59:59
ZW|EML30||EHZ|32.874729|-97.464523|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML31||EHZ|32.874809|-97.46505|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML32||EHZ|32.87492|-97.465569|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML33||EHZ|32.875031|-97.466087|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML34||EHZ|32.875111|-97.466614|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML35||EHZ|32.875198|-97.46714|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML36||EHZ|32.875301|-97.467651|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML37||EHZ|32.875389|-97.468193|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML38||EHZ|32.875481|-97.468697|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML39||EHZ|32.875549|-97.469231|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML40||EHZ|32.875641|-97.46978|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML41||EHZ|32.875771|-97.470284|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML42||EHZ|32.875851|-97.470787|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML43||EHZ|32.875969|-97.471313|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML44||EHZ|32.876091|-97.471863|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML45||EHZ|32.87619|-97.472366|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML46||EHZ|32.87627|-97.472893|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML47||EHZ|32.87635|-97.473419|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML48||EHZ|32.876411|-97.47393|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML49||EHZ|32.876511|-97.474449|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML50||EHZ|32.876671|-97.474838|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML51||EHZ|32.87587|-97.474403|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML52||EHZ|32.87566|-97.473373|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML53||EHZ|32.8755|-97.472298|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML54||EHZ|32.875301|-97.471252|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML55||EHZ|32.875118|-97.47023|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML56||EHZ|32.87492|-97.469147|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML57||EHZ|32.874729|-97.468117|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML58||EHZ|32.87455|-97.467079|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML59||EHZ|32.874359|-97.466026|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML60||EHZ|32.874191|-97.464989|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML61||EHZ|32.87397|-97.463943|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML62||EHZ|32.87389|-97.462883|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|EML63||EHZ|32.873661|-97.461853|300.0|0.0|0.0|90.0|Mark Products L28 Vertical/Dummy Datalogger used i|3.26474E9|40.0|M/S|100.0|2014-02-23T05:59:00|2014-03-01T21:15:00
ZW|IDCR||EHZ|32.861221|-96.927094|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2014-01-08T00:00:00|2015-01-17T23:59:59
ZW|IDCR||LOG|32.861221|-96.927094|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2014-01-08T00:00:00|2015-01-17T23:59:59
ZW|IFBF||LOG|32.923664|-96.913528|132.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-26T03:39:39|2016-12-31T23:59:59
ZW|IFBF||VM1|32.923664|-96.913528|132.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-26T03:39:39|2016-12-31T23:59:59
ZW|IFBF||VM2|32.923664|-96.913528|132.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-26T03:39:39|2016-12-31T23:59:59
ZW|IFBF||VM3|32.923664|-96.913528|132.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-26T03:39:39|2016-12-31T23:59:59
ZW|IFBF|00|EHE|32.923664|-96.913528|132.0|0.0|270.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-01-26T03:39:39|2017-12-31T23:59:59
ZW|IFBF|00|EHN|32.923664|-96.913528|132.0|0.0|180.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-01-26T03:39:39|2017-12-31T23:59:59
ZW|IFBF|00|EHZ|32.923664|-96.913528|132.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|M/S|200.0|2015-01-26T03:39:39|2017-12-31T23:59:59
ZW|IFCF||LOG|32.960602|-96.959099|136.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF||VM1|32.960648|-96.959137|136.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF||VM2|32.960648|-96.959137|136.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF||VM3|32.960648|-96.959137|136.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF|00|HH1|32.960602|-96.959099|136.0|0.0|0.0|0.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|M/S|100.0|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF|00|HH2|32.960602|-96.959099|136.0|0.0|90.0|0.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|M/S|100.0|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFCF|00|HHZ|32.960602|-96.959099|136.0|0.0|0.0|-90.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|M/S|100.0|2015-02-11T00:00:00|2016-12-31T23:59:59
ZW|IFDF||LOG|32.7756|-96.9044|130.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-30T00:00:00|2021-08-11T12:28:00
ZW|IFDF||VM1|32.7756|-96.904404|130.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-30T00:00:00|2016-12-31T23:59:59
ZW|IFDF||VM2|32.7756|-96.904404|130.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-30T00:00:00|2016-12-31T23:59:59
ZW|IFDF||VM3|32.7756|-96.904404|130.0|0.0|0.0|0.0|Reftek 130 Datalogger|0.0|0.0|V|0.1|2015-01-30T00:00:00|2016-12-31T23:59:59
ZW|IFDF|00|HH1|32.7756|-96.9044|130.0|0.0|346.0|0.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|m/s|100.0|2015-01-30T00:00:00|2021-08-11T12:28:00
ZW|IFDF|00|HH2|32.7756|-96.9044|130.0|0.0|76.0|0.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|m/s|100.0|2015-01-30T00:00:00|2021-08-11T12:28:00
ZW|IFDF|00|HHZ|32.7756|-96.9044|130.0|0.0|0.0|-90.0|Guralp CMG3T_120sec/Reftek 130 Datalogger|9.54889E8|0.3|m/s|100.0|2015-01-30T00:00:00|2021-08-11T12:28:00
ZW|IFS3||EHZ|32.8312|-96.9211|150.0|0.0|0.0|90.0|Geospace/Reftek 125  w/LOG channel|5.01933E8|10.0|m/s|200.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|IFS3||LOG|32.8312|-96.9211|150.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-08T00:00:00|2015-01-17T23:59:59
ZW|IFS3||LOG|32.8312|-96.921097|150.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2018-01-01T00:00:00|2018-12-31T23:59:59
ZW|IFS3|00|EHE|32.8312|-96.9211|150.0|0.0|90.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IFS3|00|EHN|32.8312|-96.9211|150.0|0.0|0.0|0.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IFS3|00|EHZ|32.8312|-96.9211|150.0|0.0|0.0|90.0|Mark Products L28/Reftek 130 Datalogger|6.02383E8|10.0|m/s|200.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IFS3|00|LOG|32.8312|-96.9211|150.0|0.0|0.0|0.0|Reftek 130 Datalogger||||0.0|2015-01-17T00:00:00|2023-12-31T23:59:59
ZW|IFS3|00|VM1|32.831181|-96.921089|150.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-17T00:00:00|2016-12-31T23:59:59
ZW|IFS3|00|VM2|32.831181|-96.921089|150.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-17T00:00:00|2016-12-31T23:59:59
ZW|IFS3|00|VM3|32.831181|-96.921089|150.0|0.0|0.0|0.0|Reftek 130 Datalogger|3.052E-4|0.0|V|0.1|2015-01-17T00:00:00|2016-12-31T23:59:59
ZW|IFSB||EHZ|32.89352|-96.954353|230.0|0.0|0.0|-90.0|Mark Products L28 Vertical/Reftek 125  w/LOG chann|5.57658E7|10.0|M/S|200.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IFSB||LOG|32.89352|-96.954353|230.0|0.0|0.0|0.0|Reftek 125  w/LOG channel||||0.0|2015-01-07T21:00:00|2015-01-17T23:59:59
ZW|IFSC||EHE|32.875164|-96.906059|134.0|0.2|90.0|0.0|L-28LB, 4.5 Hz, 31.3 V/m/s, Rc=395 Ohms, Rs=none-R|77690.6|0.05|M/S|200.0|2017-11-20T19:31:20|2017-12-31T23:59:59
