@publicID,preferredOriginID,region,date,magnitude,latitude,longitude,depth [km],latitude error [km],longitude error [km],depth error [km],minimum station distance [km],phase count,station count,mag_e,rms [s]
smi:local/texnet2021kfzl,smi:local/Origin/20221020160037.700346.45770,Western Texas,2021-05-26 13:53:02.154951,2.178822081,32.43883133,-101.6625214,3.871576548,2.2815465930000003,8.448781967,4.841897488,0.1662550718,7.0,5.0,0.10968884429999999,0.15565831289999998
smi:local/texnet2020rmvm,smi:local/Origin/20221020160218.497364.45766,Western Texas,2020-09-05 22:35:39.099215,2.176058247,31.97590256,-102.30304720000001,5.79211998,5.796282291,5.696260929,8.629370689,0.02771247923,6.0,4.0,0.2421920018,0.0386825659
smi:local/texnet2020atue,smi:local/Origin/20221020160143.121117.45796,Western Texas,2020-01-11 19:46:08.706211,2.173086096,31.971942900000002,-102.3319702,5.8041510579999995,2.8649518489999997,4.969239235,7.297761917,0.07312010974,7.0,6.0,0.2610899642,0.1214924785
smi:local/texnet2020namq,smi:local/Origin/20221020160251.156619.45849,Western Texas,2020-07-04 06:21:12.844965,2.173030729,32.11034012,-102.2169571,8.001109122999999,3.374321699,3.039367199,6.304115772,0.11355394869999999,8.0,8.0,0.27355741559999996,0.09753717596000001
smi:local/texnet2020iyjw,smi:local/Origin/20221020160306.170982.45827,Western Texas,2020-05-07 04:32:38.532736,2.168260301,31.97042084,-102.2978516,4.610350609,2.62684083,2.698499441,2.7163167,0.04872004315,7.0,4.0,0.2964104673,0.03695571062
smi:local/texnet2018lkkx,smi:local/Origin/20221020160331.07952.45776,Western Texas,2018-06-12 05:46:00.643252,2.163793213,32.45499039,-102.47318270000001,7.898265839,7.70931673,6.8119883539999995,16.49398804,1.020980835,7.0,6.0,0.1218411795,0.20292580780000002
smi:local/texnet2020qgqa,smi:local/Origin/20221020160311.099108.45787,Western Texas,2020-08-19 07:29:31.366596,2.153795,32.09676743,-102.17888640000001,8.173331261,23.30727196,36.01901245,34.61019135,0.1145782918,6.0,5.0,0.1768134197,0.04398876392
smi:local/texnet2020usyv,smi:local/Origin/20221020160147.724325.45781,Western Texas,2020-10-21 23:42:58.554673,2.149059087,32.04763412,-102.32267759999999,4.606113434,9.56548214,5.813926697,5.461454868,0.07565937936,6.0,5.0,0.05872973618,0.022317567450000002
smi:local/texnet2020swoj,smi:local/Origin/20221020160310.366554.45781,Western Texas,2020-09-25 11:54:13.618088,2.134695162,31.93665123,-102.3217545,7.031722069,3.397841454,4.282799721,7.575522423,0.014075950719999999,6.0,4.0,0.38373091670000004,0.09805744461000002
smi:local/texnet2019yvhb,smi:local/Origin/20221020160421.737526.45835,Western Texas,2019-12-20 04:16:25.891815,2.12823423,31.97287369,-102.3376694,4.765815735,6.507593155,2.842498302,4.124007225,0.07726348191,6.0,4.0,0.180908846,0.07332427637
smi:local/texnet2020sjtp,smi:local/Origin/20221020160410.392291.45801,Western Texas,2020-09-18 11:46:36.959524,2.1222880319999997,31.96901321,-102.30905909999998,7.285870552,5.212961674,4.892594814,8.6883955,0.01916865073,6.0,4.0,0.37140859719999997,0.07240017396000001
smi:local/texnet2018ndny,smi:local/Origin/20221020160021.724161.45775,Western Texas,2018-07-06 22:24:55.381814,2.107231112,32.00931549,-102.2454681,0.8526153564,2.940915108,6.4181675910000004,4.72536993,0.28048729899999997,6.0,4.0,0.33962116340000004,0.08014419578
smi:local/texnet2018xilx,smi:local/Origin/20221020160022.203398.45754,Western Texas,2018-11-28 22:25:22.777813,2.102139441,32.13321686,-102.6506882,4.0128331180000005,4.485865116,2.391243458,2.643722773,0.08715527505000001,6.0,5.0,0.2109417003,0.1902068235
smi:local/texnet2017xpgx,smi:local/Origin/20221020160156.462604.45773,Western Texas,2017-12-02 15:51:34.045860,2.09183166,32.02687454,-102.3062134,4.31985569,5.923641205,4.350680828,3.857846975,0.22620627280000002,6.0,5.0,0.285770054,0.23015738859999998
smi:local/texnet2020udfb,smi:local/Origin/20221020160022.819371.45820,Western Texas,2020-10-13 08:41:02.400492,2.090299151,31.93739319,-102.3263321,6.8041443820000005,3.269826174,5.019811153,7.96444273,0.01718786173,6.0,4.0,0.4019340503,0.08537399333999998
smi:local/texnet2021ybpk,smi:local/Origin/20221020160151.517525.45777,Western Texas,2021-12-09 09:47:17.245306,2.086794836,31.88526154,-101.729744,4.523092747,8.028331757,20.70593643,9.053517342,0.1100544259,6.0,5.0,0.2090311379,0.006317010298
smi:local/texnet2020ttxn,smi:local/Origin/20221020160159.183772.45772,Western Texas,2020-10-08 06:39:25.174778,2.084392125,32.4070549,-101.59374240000001,6.2530841829999995,3.334244013,7.1806001660000005,15.93999481,0.3136814833,6.0,5.0,0.2014953657,0.051478740300000006
smi:local/texnet2021rlgq,smi:local/Origin/20221020160036.025488.45766,Western Texas,2021-09-06 01:57:17.493745,2.080591653,32.32372284,-101.6281204,3.2614686489999998,6.258570671,22.2817688,10.60582829,0.15060122310000001,6.0,4.0,0.15166288890000001,0.12828194310000002
smi:local/texnet2021wmbu,smi:local/Origin/20221020160209.952755.45779,Western Texas,2021-11-16 16:19:54.132836,2.079325917,32.40306091,-101.58052059999999,3.862474918,5.190880775,18.85638046,11.39998722,0.212450251,6.0,5.0,0.110947111,0.08373173637999999
smi:local/texnet2020vzmn,smi:local/Origin/20221020160231.841256.45785,Western Texas,2020-11-08 18:58:49.220223,2.074155081,32.10826111,-102.1348343,5.068723679,28.06799889,33.03916168,38.13347626,0.1467965543,6.0,5.0,0.2595520484,0.003611040457
smi:local/texnet2020vpsq,smi:local/Origin/20221020160305.707795.45760,Western Texas,2020-11-03 10:41:52.827907,2.066598405,32.02036285,-101.8149033,5.0,18.27869034,8.449451447000001,fixed,0.37250787020000004,6.0,4.0,0.1100061787,0.386127176
smi:local/texnet2020wzya,smi:local/Origin/20221020160314.233077.45788,Western Texas,2020-11-23 06:19:16.149456,2.065349614,32.11948395,-102.1558228,4.568420887,20.56304169,33.31488419,16.32957458,0.14430454369999998,6.0,4.0,0.2836279778,0.011570047029999999
smi:local/texnet2020oajp,smi:local/Origin/20221020160248.04158.45784,Western Texas,2020-07-18 10:21:06.047547,2.064907086,31.94001007,-102.332962,6.136946677999999,2.153428078,3.832305908,6.277166843,0.01639349014,8.0,5.0,0.36219620979999995,0.1487791204
smi:local/texnet2019gqzo,smi:local/Origin/20221020160115.926599.45764,Western Texas,2019-04-05 16:17:55.251222,2.047768403,32.14274216,-102.6339188,4.0563964839999995,3.591641665,2.074903488,2.454063654,0.07539702207,7.0,6.0,0.39535598299999997,0.2963901748
smi:local/texnet2021nlsu,smi:local/Origin/20221020160047.11352.45762,Western Texas,2021-07-11 09:57:51.371354,2.03927398,32.29522324,-101.8118134,5.111399174,2.640130997,6.499573231,6.507317066,0.03440811485,6.0,4.0,0.4048316182,0.04893036763999999
smi:local/texnet2017yfim,smi:local/Origin/20221020160219.036725.45785,Western Texas,2017-12-11 10:49:10.621955,2.038686933,32.02133179,-102.2788239,1.6956676240000002,2.901603937,3.8870821,3.956191063,0.24972344929999998,7.0,5.0,0.3136126837,0.4102442765
smi:local/texnet2018zjyr,smi:local/Origin/20221020160109.72026.45766,Western Texas,2018-12-28 05:05:30.719886,2.0365763130000003,32.03015518,-102.2870026,3.2416591639999996,3.4130623339999997,6.890300751,6.064420223,0.2399232388,6.0,4.0,0.2916466212,0.0852895256
smi:local/texnet2020swhd,smi:local/Origin/20221020160402.443035.45763,Western Texas,2020-09-25 08:14:51.984506,2.031661654,32.41309357,-101.5834503,5.598031998,3.3540709019999997,6.920364857,15.76865292,0.3158743382,6.0,5.0,0.25440364309999997,0.04718456518999999
smi:local/texnet2021xnls,smi:local/Origin/20221020160102.471423.45761,Western Texas,2021-12-01 16:00:54.585614,2.026548337,32.26481628,-101.9281387,4.524150848000001,3.503803015,4.647477627,4.473995686,0.03645579517,7.0,5.0,0.47269566020000003,0.04760775324
smi:local/texnet2020mrsk,smi:local/Origin/20221020160132.695575.45839,Western Texas,2020-06-29 11:02:55.834686,2.019236456,32.10955429,-102.1328812,5.9414577479999995,2.495552301,1.938785195,4.193320274,0.14887060230000002,10.0,6.0,0.3147337232,0.1749589308
smi:local/texnet2020ihtw,smi:local/Origin/20221020160237.100542.45797,Western Texas,2020-04-28 02:16:23.973738,2.0178018630000003,31.93271255,-102.3171082,5.15104866,5.955262661,3.034722328,10.03798389,0.08702415228,6.0,4.0,0.2513106363,0.07828464267000002
smi:local/texnet2020ucwo,smi:local/Origin/20221020160102.063001.45822,Western Texas,2020-10-13 04:23:29.619322,2.009559226,32.09700775,-102.1833115,7.593757629,27.88734627,31.05102921,34.774189,0.1127686724,6.0,5.0,0.2177172111,0.02207246451
smi:local/texnet2019jvkv,smi:local/Origin/20221020160106.048535.45784,Western Texas,2019-05-20 19:08:30.292949,2.004879307,32.12518692,-102.4560547,9.768195152,3.296815872,7.132051467999999,5.990976334,0.07914181799,7.0,4.0,0.24424044890000002,0.2546997505
smi:local/texnet2017owbf,smi:local/Origin/20221020160134.53155.45767,Western Texas,2017-07-31 07:06:37.902774,2.002105336,32.05916595,-102.9219131,7.441794872000001,6.081151009,2.854446173,4.816476822,0.3222001195,7.0,6.0,0.2296381829,0.31740571089999997
smi:local/texnet2020empu,smi:local/Origin/20221020160022.275771.45773,Western Texas,2020-03-04 19:44:53.873214,1.9983593830000002,31.92767143,-102.32118990000001,4.515723228,2.584715128,2.9691183569999997,3.10436821,0.09311614186,7.0,4.0,0.4850277097,0.05610519262
smi:local/texnet2018ajsd,smi:local/Origin/20221020160347.648273.45771,Western Texas,2018-01-06 07:23:21.347772,1.9944039930000002,31.94847679,-102.3146744,0.6838619113,2.7595992089999997,7.788439274,4.886173248,0.2625476122,6.0,4.0,0.5269512285,0.1186749402
smi:local/texnet2018dgps,smi:local/Origin/20221020160235.349126.45763,Western Texas,2018-02-16 07:21:36.900989,1.993661105,32.10923767,-102.0444412,5.0,5.671225548,2.901068926,fixed,0.42841169240000004,7.0,5.0,0.2755881101,0.910853683
smi:local/texnet2019cuum,smi:local/Origin/20221020160153.081232.45764,Western Texas,2019-02-09 20:08:11.464502,1.9847008940000002,32.01262665,-102.30062099999999,2.503572464,2.9114296439999996,5.834893703,5.835465908,0.23664182420000002,6.0,4.0,0.2901669707,0.09328372722000002
